collarid,DATETIME,LATITUDE,LONGITUDE,HEADING,SPEED,ALTITUDE
st2010-3500,14/02/2015 07:00,-1.698425,35.192663,198,0,1661
st2010-3500,14/02/2015 09:00,-1.698535,35.192978,199,0,1661
st2010-3500,14/02/2015 11:00,-1.69914,35.194528,63,0,1657
st2010-3500,14/02/2015 13:00,-1.699155,35.194498,344,0,1656
st2010-3500,14/02/2015 15:00,-1.699125,35.194467,75,0,1658
st2010-3500,15/02/2015 05:00,-1.70863,35.200212,73,0,1673
st2010-3500,15/02/2015 07:00,-1.706793,35.199728,219,0,1687
st2010-3500,15/02/2015 09:00,-1.706852,35.199767,175,0,1686
st2010-3500,15/02/2015 11:00,-1.706108,35.19823,63,0,1677
st2010-3500,15/02/2015 13:00,-1.70035,35.191288,341,0,1663
st2010-3500,15/02/2015 15:00,-1.700348,35.191277,56,0,1660
st2010-3500,16/02/2015 05:00,-1.701647,35.192233,332,0,1669
st2010-3500,16/02/2015 07:00,-1.700173,35.1683,0,0,1896
st2010-3500,16/02/2015 09:00,-1.677682,35.194967,92,0,1635
st2010-3500,16/02/2015 11:00,-1.677755,35.194988,0,0,1638
st2010-3500,16/02/2015 13:00,-1.67775,35.194948,343,0,1636
st2010-3500,16/02/2015 15:00,-1.67401,35.195425,84,0,1598
st2010-3500,17/02/2015 05:00,-1.64092,35.209437,21,0,1618
st2010-3500,17/02/2015 07:00,-1.648113,35.205598,236,0,1594
st2010-3500,17/02/2015 09:00,-1.649508,35.205957,48,0,1580
st2010-3500,17/02/2015 11:00,-1.649508,35.206025,51,0,1595
st2010-3500,17/02/2015 13:00,-1.64946,35.205915,347,0,1601
st2010-3500,17/02/2015 15:00,-1.649585,35.205923,16,0,1588
st2010-3500,18/02/2015 05:00,-1.648525,35.2062,57,0,1593
st2010-3500,18/02/2015 06:59,-1.649502,35.20589,184,0,1587
st2010-3500,18/02/2015 09:00,-1.590115,35.188687,149,71.7,1779
st2010-3500,18/02/2015 10:59,-1.584413,35.147792,0,0,1584
st2010-3500,18/02/2015 13:00,-1.680878,35.294615,226,75.4,2217
st2010-3500,18/02/2015 14:59,-1.674342,35.271732,24,0,1714
st2010-3500,19/02/2015 05:00,-1.67995,35.280052,46,0,1706
st2010-3500,19/02/2015 07:00,-1.681612,35.273167,0,0,1720
st2010-3500,19/02/2015 09:00,-1.744632,35.283247,247,83.6,2533
st2010-3500,19/02/2015 11:00,-1.589753,35.184637,262,0,1603
st2010-3500,19/02/2015 13:00,-1.589678,35.184628,333,0,1599
st2010-3500,19/02/2015 15:00,-1.58972,35.184653,43,0,1593
st2010-3500,20/02/2015 05:00,-1.59415,35.185965,216,0,1598
st2010-3500,20/02/2015 07:00,-1.597788,35.185582,249,0,1602
st2010-3500,20/02/2015 09:00,-1.589717,35.184638,5,0,1605
st2010-3500,20/02/2015 11:00,-1.589722,35.184667,82,0,1594
st2010-3500,20/02/2015 13:00,-1.589725,35.184697,306,0,1589
st2010-3500,20/02/2015 15:00,-1.590345,35.177625,1,0,1583
st2010-3500,21/02/2015 05:00,-1.597583,35.178435,194,0,1594
st2010-3500,21/02/2015 07:00,-1.589595,35.184788,152,0,1599
st2010-3500,21/02/2015 09:00,-1.589597,35.18476,61,0,1596
st2010-3500,21/02/2015 11:00,-1.50093,35.098302,47,44.1,2027
st2010-3500,21/02/2015 13:01,-1.60692,35.179982,298,0,1585
st2010-3500,21/02/2015 15:00,-1.606972,35.180025,106,0,1595
st2010-3500,22/02/2015 05:00,-1.60561,35.182427,127,0,1623
st2010-3500,22/02/2015 07:00,-1.60355,35.174815,336,0,1599
st2010-3500,22/02/2015 09:00,-1.363343,34.994543,209,0,1556
st2010-3500,22/02/2015 11:00,-1.363378,34.99463,0,0,1557
st2010-3500,22/02/2015 13:00,-1.463583,35.11271,198,40.1,1940
st2010-3500,22/02/2015 15:00,-1.495827,35.141545,65,0,1566
st2010-3500,23/02/2015 05:00,-1.490338,35.141167,103,0,1560
st2010-3500,23/02/2015 07:00,-1.490338,35.141168,209,0,1556
st2010-3500,23/02/2015 09:00,-1.754312,35.138968,315,37,1819
st2010-3500,23/02/2015 11:00,-1.600663,35.139142,338,0,1533
st2010-3500,23/02/2015 13:00,-1.578313,35.022988,145,37,2031
st2010-3500,23/02/2015 15:00,-1.581795,35.026417,40,0,1837
st2010-3500,24/02/2015 05:00,-1.585082,35.022458,214,0,1527
st2010-3500,24/02/2015 07:00,-1.528675,34.994058,290,62.4,1834
st2010-3500,24/02/2015 09:00,-1.352332,34.993772,306,42,1864
st2010-3500,24/02/2015 11:00,-1.412257,35.133275,101,63.7,2326
st2010-3500,24/02/2015 13:00,-1.556488,35.030622,80,0,1504
st2010-3500,24/02/2015 15:00,-1.556468,35.030647,143,0,1502
st2010-3500,25/02/2015 05:00,-1.552335,35.028177,241,0,1494
st2010-3500,25/02/2015 06:59,-1.534058,35.029172,0,0,1493
st2010-3500,25/02/2015 09:00,-1.534067,35.02918,228,0,1496
st2010-3500,25/02/2015 10:59,-1.520973,35.021057,0,0,1953
st2010-3500,25/02/2015 13:00,-1.51065,35.026138,194,0,1525
st2010-3500,25/02/2015 14:59,-1.51063,35.026197,0,0,1498
st2010-3500,26/02/2015 05:00,-1.508563,35.02284,125,0,1493
st2010-3500,26/02/2015 07:00,-1.508688,35.0229,264,0,1484
st2010-3500,26/02/2015 09:01,-1.362668,34.994197,186,0,1552
st2010-3500,26/02/2015 11:00,-1.362653,34.994178,0,0,1563
st2010-3500,26/02/2015 13:00,-1.362647,34.994217,358,0,1561
st2010-3500,26/02/2015 15:00,-1.362687,34.994208,0,0,1563
st2010-3500,27/02/2015 05:00,-1.374048,34.992283,147,0,1561
st2010-3500,27/02/2015 07:00,-1.417913,35.074032,1,18.9,1560
st2010-3500,27/02/2015 09:00,-1.288298,35.126683,194,0,1614
st2010-3500,27/02/2015 11:00,-1.285802,35.114138,159,30.8,1757
st2010-3500,27/02/2015 13:00,-1.449958,35.053458,55,0,1505
