collarid,DATETIME,LATITUDE,LONGITUDE,HEADING,ALTITUDE
st2010-3507,15/05/2014 09:01,0.780472,37.1416,79,1132
st2010-3507,15/05/2014 10:01,0.773663,37.14775,232,1123
st2010-3507,15/05/2014 11:00,0.769563,37.149243,140,1117
st2010-3507,15/05/2014 12:00,0.765455,37.147832,306,1110
st2010-3507,15/05/2014 13:01,0.766225,37.147177,138,1110
st2010-3507,15/05/2014 14:00,0.76562,37.148413,108,1099
st2010-3507,15/05/2014 15:00,0.766183,37.148247,267,1104
st2010-3507,15/05/2014 16:00,0.765585,37.148937,171,1097
st2010-3507,15/05/2014 17:01,0.764452,37.147437,278,1096
st2010-3507,15/05/2014 18:00,0.759553,37.147978,204,1096
st2010-3507,15/05/2014 19:00,0.767578,37.146473,11,1101
st2010-3507,15/05/2014 20:00,0.775927,37.143718,144,1141
st2010-3507,15/05/2014 21:00,0.776077,37.143895,38,1101
st2010-3507,15/05/2014 22:00,0.778,37.143757,22,1100
st2010-3507,15/05/2014 23:01,0.783255,37.149142,97,1136
st2010-3507,16/05/2014 00:00,0.784822,37.151433,206,1121
st2010-3507,16/05/2014 01:00,0.789263,37.149163,321,1138
st2010-3507,16/05/2014 02:00,0.786848,37.1475,93,1141
st2010-3507,16/05/2014 03:00,0.786823,37.147362,18,1127
st2010-3507,16/05/2014 04:00,0.786057,37.144218,214,1141
st2010-3507,16/05/2014 05:00,0.784818,37.143187,216,1151
st2010-3507,16/05/2014 06:00,0.77927,37.151015,143,1105
st2010-3507,16/05/2014 07:00,0.75244,37.156083,191,1055
st2010-3507,16/05/2014 08:00,0.756418,37.154512,238,1086
st2010-3507,16/05/2014 09:00,0.756278,37.155942,338,1105
st2010-3507,16/05/2014 10:00,0.757137,37.156173,306,1150
st2010-3507,16/05/2014 11:01,0.7563,37.156038,138,1092
st2010-3507,16/05/2014 12:00,0.75766,37.155363,305,1093
st2010-3507,16/05/2014 13:00,0.75612,37.15568,223,1095
st2010-3507,16/05/2014 14:00,0.756452,37.155682,285,1089
st2010-3507,16/05/2014 15:01,0.755048,37.156253,237,1084
st2010-3507,16/05/2014 16:00,0.754648,37.157012,117,1088
st2010-3507,16/05/2014 17:00,0.75166,37.15878,97,1084
st2010-3507,16/05/2014 18:00,0.756843,37.1609,224,1084
st2010-3507,16/05/2014 19:01,0.762833,37.167892,351,1084
st2010-3507,16/05/2014 20:00,0.77814,37.167285,326,1084
st2010-3507,16/05/2014 21:00,0.778457,37.167498,141,1123
st2010-3507,16/05/2014 22:00,0.77834,37.167543,0,1118
st2010-3507,16/05/2014 23:00,0.778297,37.168003,0,1109
st2010-3507,17/05/2014 00:00,0.779592,37.167553,0,1116
st2010-3507,17/05/2014 01:00,0.779467,37.167695,99,1102
st2010-3507,17/05/2014 02:00,0.779065,37.16837,23,1115
st2010-3507,17/05/2014 03:00,0.779187,37.168372,0,1107
st2010-3507,17/05/2014 04:00,0.776913,37.168162,145,1134
st2010-3507,17/05/2014 05:00,0.777682,37.167995,307,1116
st2010-3507,17/05/2014 06:00,0.777362,37.167598,205,1116
st2010-3507,17/05/2014 07:00,0.767462,37.16171,0,1097
st2010-3507,17/05/2014 08:00,0.767317,37.163222,301,1128
st2010-3507,17/05/2014 09:01,0.773253,37.167043,194,1123
st2010-3507,17/05/2014 10:00,0.774607,37.166253,344,1122
st2010-3507,17/05/2014 11:00,0.774237,37.167783,24,1119
st2010-3507,17/05/2014 12:00,0.773117,37.169505,270,1109
st2010-3507,17/05/2014 13:00,0.76926,37.167308,125,1128
st2010-3507,17/05/2014 14:00,0.762208,37.162018,0,1098
st2010-3507,17/05/2014 15:00,0.762605,37.163212,118,1109
st2010-3507,17/05/2014 16:00,0.757012,37.165372,278,1087
st2010-3507,17/05/2014 17:01,0.752452,37.175735,206,24
st2010-3507,17/05/2014 18:00,0.752145,37.177322,236,24
st2010-3507,17/05/2014 19:00,0.760465,37.173575,344,24
st2010-3507,17/05/2014 20:00,0.772888,37.170148,216,1118
st2010-3507,17/05/2014 21:00,0.779798,37.169228,25,1088
st2010-3507,17/05/2014 22:00,0.781255,37.175628,19,1103
st2010-3507,17/05/2014 23:00,0.783545,37.176662,141,1122
st2010-3507,18/05/2014 00:00,0.783392,37.176653,297,1122
st2010-3507,18/05/2014 01:01,0.791838,37.189893,210,1035
st2010-3507,18/05/2014 02:00,0.79132,37.187223,267,1056
st2010-3507,18/05/2014 03:00,0.780787,37.166945,265,1114
st2010-3507,18/05/2014 04:00,0.778387,37.163303,59,1142
st2010-3507,18/05/2014 05:00,0.777175,37.16174,96,1125
st2010-3507,18/05/2014 06:00,0.776583,37.159477,6,1130
st2010-3507,18/05/2014 07:00,0.773902,37.160202,171,1131
st2010-3507,18/05/2014 08:00,0.773645,37.160615,254,1143
st2010-3507,18/05/2014 09:01,0.77356,37.165202,177,1161
st2010-3507,18/05/2014 10:00,0.773768,37.164983,89,1160
st2010-3507,18/05/2014 11:00,0.774213,37.165292,0,1160
st2010-3507,18/05/2014 12:01,0.774082,37.164083,25,1135
st2010-3507,18/05/2014 13:00,0.773765,37.165045,256,1142
st2010-3507,18/05/2014 14:00,0.774225,37.16553,130,1128
st2010-3507,18/05/2014 15:00,0.771153,37.166055,352,1126
st2010-3507,18/05/2014 16:01,0.764393,37.16488,48,1126
st2010-3507,18/05/2014 17:00,0.765552,37.174302,0,1126
st2010-3507,18/05/2014 18:00,0.763748,37.179225,270,1127
st2010-3507,18/05/2014 19:00,0.769227,37.194932,34,1071
st2010-3507,18/05/2014 20:00,0.776338,37.196148,34,1059
st2010-3507,18/05/2014 21:00,0.79195,37.19109,270,1048
st2010-3507,18/05/2014 22:00,0.782958,37.176777,260,1138
st2010-3507,18/05/2014 23:00,0.782107,37.177763,31,1085
st2010-3507,19/05/2014 00:00,0.784143,37.176252,179,1094
st2010-3507,19/05/2014 01:00,0.782717,37.168435,246,1111
st2010-3507,19/05/2014 02:00,0.77822,37.164695,248,1142
st2010-3507,19/05/2014 03:01,0.776288,37.164212,114,1045
st2010-3507,19/05/2014 04:00,0.775903,37.161838,317,1127
st2010-3507,19/05/2014 05:00,0.77592,37.161715,308,1109
st2010-3507,19/05/2014 06:00,0.773507,37.164165,0,1096
st2010-3507,19/05/2014 07:00,0.773655,37.15877,119,1137
st2010-3507,19/05/2014 08:00,0.771323,37.158845,90,1137
st2010-3507,19/05/2014 09:00,0.770527,37.163942,174,1132
st2010-3507,19/05/2014 10:00,0.7709,37.164025,53,1131
st2010-3507,19/05/2014 11:00,0.767913,37.168068,108,1131
st2010-3507,19/05/2014 12:00,0.765267,37.170132,265,1122
st2010-3507,19/05/2014 13:00,0.758495,37.171392,161,1131
st2010-3507,19/05/2014 14:00,0.75455,37.172347,67,1110
st2010-3507,19/05/2014 15:00,0.757658,37.17533,0,1090
st2010-3507,19/05/2014 16:00,0.750553,37.183402,46,1113
st2010-3507,19/05/2014 17:00,0.757152,37.181817,0,1090
st2010-3507,19/05/2014 18:00,0.766818,37.180673,0,1091
st2010-3507,19/05/2014 19:00,0.776973,37.173272,351,1105
st2010-3507,19/05/2014 20:00,0.785588,37.161022,97,1118
st2010-3507,19/05/2014 21:00,0.786075,37.160447,101,1130
st2010-3507,19/05/2014 22:01,0.786075,37.160447,101,1130
st2010-3507,19/05/2014 23:00,0.786155,37.160685,241,1117
st2010-3507,20/05/2014 00:00,0.786515,37.161667,150,1109
st2010-3507,20/05/2014 01:00,0.792833,37.183263,106,1071
st2010-3507,20/05/2014 02:00,0.791357,37.174892,283,1094
st2010-3507,20/05/2014 03:01,0.784653,37.159678,276,1115
st2010-3507,20/05/2014 04:00,0.77957,37.156485,276,1141
st2010-3507,20/05/2014 05:00,0.778702,37.154308,218,1000
st2010-3507,20/05/2014 06:01,0.777333,37.154177,263,1129
st2010-3507,20/05/2014 07:01,0.767252,37.156077,276,1115
st2010-3507,20/05/2014 08:00,0.769138,37.156978,118,1114
st2010-3507,20/05/2014 09:00,0.780542,37.154813,5,1122
st2010-3507,20/05/2014 10:00,0.7781,37.154243,27,1119
st2010-3507,20/05/2014 11:00,0.777968,37.162212,46,1127
st2010-3507,20/05/2014 12:00,0.785588,37.15804,300,1126
st2010-3507,20/05/2014 13:01,0.785588,37.15804,300,1126
st2010-3507,20/05/2014 14:00,0.783387,37.158998,157,1130
st2010-3507,20/05/2014 15:00,0.781308,37.16037,152,1122
st2010-3507,20/05/2014 16:00,0.779003,37.162028,131,1129
st2010-3507,20/05/2014 17:02,0.778625,37.161703,136,1169
st2010-3507,20/05/2014 18:00,0.781988,37.161243,108,1106
st2010-3507,20/05/2014 19:00,0.784965,37.159127,261,1126
st2010-3507,20/05/2014 20:00,0.784447,37.15677,256,1129
st2010-3507,20/05/2014 21:00,0.784435,37.156722,140,1131
st2010-3507,20/05/2014 22:00,0.7848,37.157322,287,1144
st2010-3507,20/05/2014 23:00,0.784852,37.155657,120,1134
st2010-3507,21/05/2014 00:00,0.784788,37.155383,153,1123
st2010-3507,21/05/2014 01:00,0.783508,37.153083,180,1106
st2010-3507,21/05/2014 02:01,0.778618,37.14923,265,1148
st2010-3507,21/05/2014 03:01,0.779692,37.146477,194,1104
st2010-3507,21/05/2014 04:00,0.778298,37.138282,292,1130
st2010-3507,21/05/2014 05:00,0.778232,37.126553,73,1101
st2010-3507,21/05/2014 06:00,0.77406,37.138155,104,1117
st2010-3507,21/05/2014 07:00,0.775635,37.158503,162,1121
st2010-3507,21/05/2014 08:00,0.771808,37.165425,108,1141
st2010-3507,21/05/2014 09:00,0.769205,37.167028,182,1148
st2010-3507,21/05/2014 10:01,0.765928,37.170598,212,1133
st2010-3507,21/05/2014 11:00,0.761803,37.170385,139,1122
st2010-3507,21/05/2014 12:00,0.76471,37.173602,212,1135
st2010-3507,21/05/2014 13:00,0.764305,37.173208,257,1119
st2010-3507,21/05/2014 14:00,0.76612,37.173558,286,1107
st2010-3507,21/05/2014 15:00,0.77089,37.174885,39,1108
st2010-3507,21/05/2014 16:00,0.773052,37.173423,206,1107
st2010-3507,21/05/2014 17:01,0.774933,37.192538,250,1054
st2010-3507,21/05/2014 18:00,0.781693,37.194462,0,1107
st2010-3507,21/05/2014 19:00,0.781877,37.195702,63,1095
st2010-3507,21/05/2014 20:00,0.791687,37.193497,306,1128
st2010-3507,21/05/2014 21:00,0.806072,37.196943,24,1109
st2010-3507,21/05/2014 22:00,0.805643,37.197005,0,1113
st2010-3507,21/05/2014 23:00,0.80124,37.192525,153,1074
st2010-3507,22/05/2014 00:00,0.795957,37.190443,192,1049
st2010-3507,22/05/2014 01:00,0.79321,37.191695,121,1045
st2010-3507,22/05/2014 02:00,0.774245,37.181963,161,1102
st2010-3507,22/05/2014 03:00,0.776853,37.170238,229,1123
st2010-3507,22/05/2014 04:00,0.779628,37.16783,243,1133
st2010-3507,22/05/2014 05:00,0.777637,37.165233,240,1105
st2010-3507,22/05/2014 06:00,0.776743,37.163165,265,1120
st2010-3507,22/05/2014 07:00,0.76927,37.154313,291,1128
st2010-3507,22/05/2014 08:00,0.779147,37.155477,309,1128
st2010-3507,22/05/2014 09:01,0.778387,37.157108,88,1126
st2010-3507,22/05/2014 10:00,0.775583,37.164798,6,1131
st2010-3507,22/05/2014 11:00,0.776097,37.166437,73,1131
st2010-3507,22/05/2014 12:00,0.772218,37.169525,177,1119
st2010-3507,22/05/2014 13:01,0.773708,37.168675,215,1113
st2010-3507,22/05/2014 14:00,0.772688,37.16759,30,1134
st2010-3507,22/05/2014 15:00,0.772758,37.168563,350,1133
st2010-3507,22/05/2014 16:00,0.774817,37.169397,16,1110
st2010-3507,22/05/2014 17:02,0.779617,37.170562,12,1121
st2010-3507,22/05/2014 18:00,0.779877,37.170972,232,1110
st2010-3507,22/05/2014 19:00,0.78488,37.158735,298,1123
st2010-3507,22/05/2014 20:00,0.786638,37.156342,153,1125
st2010-3507,22/05/2014 21:00,0.786605,37.156363,253,1134
st2010-3507,22/05/2014 22:01,0.786605,37.156363,253,1134
st2010-3507,22/05/2014 23:00,0.779912,37.145722,277,1141
st2010-3507,23/05/2014 00:00,0.768765,37.147953,156,1102
st2010-3507,23/05/2014 01:01,0.767575,37.146782,159,1137
st2010-3507,23/05/2014 02:01,0.772372,37.147202,294,1137
st2010-3507,23/05/2014 03:00,0.775552,37.143762,65,1137
st2010-3507,23/05/2014 04:00,0.781717,37.145915,60,1142
st2010-3507,23/05/2014 05:01,0.781718,37.145922,106,1141
st2010-3507,23/05/2014 06:00,0.781055,37.148847,72,1128
st2010-3507,23/05/2014 07:00,0.773692,37.155573,148,1124
st2010-3507,23/05/2014 08:00,0.76416,37.16031,86,1100
st2010-3507,23/05/2014 09:01,0.76416,37.16031,86,1100
st2010-3507,23/05/2014 10:01,0.758352,37.162197,224,1137
st2010-3507,23/05/2014 11:00,0.759295,37.162212,353,1120
st2010-3507,23/05/2014 12:00,0.765013,37.166145,245,1122
st2010-3507,23/05/2014 13:00,0.764672,37.168952,235,1127
st2010-3507,23/05/2014 14:00,0.76502,37.168807,242,1131
st2010-3507,23/05/2014 15:00,0.766802,37.169555,50,1119
st2010-3507,23/05/2014 16:01,0.766802,37.169555,50,1119
st2010-3507,23/05/2014 17:01,0.76244,37.168777,163,1225
st2010-3507,23/05/2014 18:00,0.756268,37.17248,239,1225
st2010-3507,23/05/2014 19:01,0.75253,37.172645,235,1097
st2010-3507,23/05/2014 20:00,0.77077,37.175378,357,1115
st2010-3507,23/05/2014 21:00,0.77128,37.175855,29,1109
st2010-3507,23/05/2014 22:00,0.773083,37.178528,92,1108
st2010-3507,23/05/2014 23:00,0.784365,37.187253,9,1089
st2010-3507,24/05/2014 00:00,0.787373,37.191382,333,1107
st2010-3507,24/05/2014 01:00,0.781835,37.185502,75,1108
st2010-3507,24/05/2014 02:01,0.77858,37.182943,184,1092
st2010-3507,24/05/2014 03:00,0.776153,37.184035,81,1093
st2010-3507,24/05/2014 04:00,0.776328,37.184293,203,1098
st2010-3507,24/05/2014 05:00,0.773307,37.173295,289,1109
st2010-3507,24/05/2014 06:00,0.771872,37.173365,268,1080
st2010-3507,24/05/2014 07:00,0.770202,37.174242,133,1007
st2010-3507,24/05/2014 08:01,0.770202,37.174242,133,1007
st2010-3507,24/05/2014 09:01,0.759585,37.179435,156,1108
st2010-3507,24/05/2014 10:00,0.762157,37.172222,358,1130
st2010-3507,24/05/2014 11:00,0.764877,37.171803,54,1098
st2010-3507,24/05/2014 12:01,0.763577,37.171347,206,1125
st2010-3507,24/05/2014 13:01,0.761565,37.171993,197,1122
st2010-3507,24/05/2014 14:00,0.765852,37.168558,118,1138
st2010-3507,24/05/2014 15:00,0.764505,37.168023,314,1124
st2010-3507,24/05/2014 16:00,0.764305,37.166805,278,1181
st2010-3507,24/05/2014 17:00,0.763743,37.1634,233,1217
st2010-3507,24/05/2014 18:01,0.763743,37.1634,233,1217
st2010-3507,24/05/2014 19:01,0.776392,37.16275,80,1127
st2010-3507,24/05/2014 20:00,0.783795,37.15859,96,1103
st2010-3507,24/05/2014 21:00,0.784857,37.157955,352,1118
st2010-3507,24/05/2014 22:00,0.784475,37.1582,325,1144
st2010-3507,24/05/2014 22:59,0.785033,37.157957,122,1130
st2010-3507,25/05/2014 00:00,0.785045,37.157978,77,1129
st2010-3507,25/05/2014 01:00,0.785083,37.157913,356,1121
st2010-3507,25/05/2014 02:00,0.783685,37.158395,317,1122
st2010-3507,25/05/2014 03:00,0.783215,37.158365,22,1127
st2010-3507,25/05/2014 04:00,0.783193,37.157077,316,1136
st2010-3507,25/05/2014 05:00,0.780267,37.15478,195,1122
st2010-3507,25/05/2014 06:00,0.774187,37.15187,92,1134
st2010-3507,25/05/2014 07:01,0.771403,37.16209,155,1128
st2010-3507,25/05/2014 08:00,0.770682,37.16402,143,1141
st2010-3507,25/05/2014 09:00,0.775252,37.166507,14,1127
st2010-3507,25/05/2014 10:00,0.77782,37.166255,9,1133
st2010-3507,25/05/2014 11:01,0.779337,37.162803,330,1128
st2010-3507,25/05/2014 12:00,0.777735,37.16295,182,1129
st2010-3507,25/05/2014 13:01,0.777735,37.16295,182,1129
st2010-3507,25/05/2014 14:00,0.774667,37.1621,75,1131
st2010-3507,25/05/2014 15:01,0.774858,37.162212,43,1133
st2010-3507,25/05/2014 16:00,0.77568,37.165222,7,1116
st2010-3507,25/05/2014 17:00,0.773542,37.166845,76,1121
st2010-3507,25/05/2014 18:00,0.771438,37.166848,129,1129
st2010-3507,25/05/2014 19:01,0.771438,37.166848,129,1129
st2010-3507,25/05/2014 20:00,0.784118,37.160225,65,1128
st2010-3507,25/05/2014 21:00,0.785792,37.158337,314,1112
st2010-3507,25/05/2014 22:00,0.785822,37.157177,78,1128
st2010-3507,25/05/2014 23:00,0.786005,37.157128,6,1126
st2010-3507,26/05/2014 00:00,0.784502,37.152107,99,1118
st2010-3507,26/05/2014 01:00,0.780938,37.145233,66,1138
st2010-3507,26/05/2014 02:00,0.784732,37.157507,249,1111
st2010-3507,26/05/2014 03:01,0.78581,37.168355,74,1127
st2010-3507,26/05/2014 04:00,0.78832,37.192777,301,1128
st2010-3507,26/05/2014 05:00,0.784775,37.176778,98,1128
st2010-3507,26/05/2014 06:00,0.77947,37.161755,174,1127
st2010-3507,26/05/2014 07:02,0.7761,37.16207,0,1127
st2010-3507,26/05/2014 08:01,0.776022,37.163763,15,1112
st2010-3507,26/05/2014 09:00,0.775512,37.166073,276,1127
st2010-3507,26/05/2014 10:00,0.773488,37.16619,93,1126
st2010-3507,26/05/2014 11:02,0.772867,37.166593,36,1126
st2010-3507,26/05/2014 12:01,0.774637,37.168137,316,1129
st2010-3507,26/05/2014 13:00,0.774293,37.165415,80,1129
st2010-3507,26/05/2014 14:00,0.774195,37.165522,116,1123
st2010-3507,26/05/2014 15:01,0.774195,37.165522,116,1123
st2010-3507,27/05/2014 04:00,0.77485,37.173372,219,1112
st2010-3507,27/05/2014 05:00,0.770878,37.1682,281,1133
st2010-3507,27/05/2014 06:00,0.775102,37.167885,56,1124
st2010-3507,27/05/2014 07:01,0.775707,37.168568,135,1134
st2010-3507,27/05/2014 08:00,0.77581,37.168163,267,1128
st2010-3507,27/05/2014 09:01,0.775763,37.166225,244,1132
st2010-3507,27/05/2014 10:00,0.775748,37.165527,161,1121
st2010-3507,27/05/2014 11:01,0.774148,37.165297,259,1122
st2010-3507,27/05/2014 12:00,0.773928,37.166447,135,1127
st2010-3507,27/05/2014 13:00,0.774978,37.166958,201,1165
st2010-3507,27/05/2014 14:00,0.773353,37.165913,284,1165
st2010-3507,27/05/2014 15:01,0.77258,37.164725,124,1138
st2010-3507,27/05/2014 22:00,0.779087,37.15612,281,1124
st2010-3507,27/05/2014 23:00,0.780037,37.153842,279,1124
st2010-3507,28/05/2014 00:00,0.7803,37.153818,142,1123
st2010-3507,28/05/2014 01:00,0.78092,37.152963,273,1151
st2010-3507,28/05/2014 02:00,0.78168,37.150458,238,1138
st2010-3507,28/05/2014 03:00,0.781482,37.150128,206,1137
st2010-3507,28/05/2014 04:00,0.779935,37.149723,174,1136
st2010-3507,28/05/2014 05:00,0.779663,37.151183,194,1147
st2010-3507,28/05/2014 06:00,0.779043,37.150612,113,1132
st2010-3507,28/05/2014 07:01,0.779043,37.150612,113,1132
st2010-3507,28/05/2014 08:01,0.77814,37.15512,132,1139
st2010-3507,28/05/2014 09:01,0.777505,37.155983,174,1134
st2010-3507,28/05/2014 10:00,0.776585,37.160003,353,1133
st2010-3507,28/05/2014 11:01,0.773668,37.163778,12,1137
st2010-3507,28/05/2014 12:00,0.770902,37.164315,136,1144
st2010-3507,28/05/2014 13:00,0.771277,37.164373,265,1144
st2010-3507,28/05/2014 14:00,0.765042,37.162955,195,1144
st2010-3507,28/05/2014 15:01,0.758318,37.161768,280,1144
st2010-3507,28/05/2014 16:00,0.759367,37.163845,99,1145
st2010-3507,28/05/2014 17:01,0.762368,37.168752,58,1128
st2010-3507,28/05/2014 18:00,0.767918,37.168193,60,1145
st2010-3507,28/05/2014 19:01,0.777788,37.168365,296,1120
st2010-3507,28/05/2014 20:00,0.781195,37.168667,111,1114
st2010-3507,28/05/2014 21:00,0.786785,37.169877,21,1081
st2010-3507,28/05/2014 22:00,0.791363,37.167717,255,1107
st2010-3507,28/05/2014 23:01,0.787048,37.169222,171,1103
st2010-3507,29/05/2014 00:00,0.784422,37.159758,336,1103
st2010-3507,29/05/2014 01:00,0.783573,37.157548,211,1103
st2010-3507,29/05/2014 02:00,0.78367,37.157828,39,1103
st2010-3507,29/05/2014 03:00,0.784378,37.157807,101,1130
st2010-3507,29/05/2014 04:00,0.784367,37.15777,61,1141
st2010-3507,29/05/2014 05:00,0.783778,37.15825,339,1139
st2010-3507,29/05/2014 06:00,0.782682,37.157812,141,1179
st2010-3507,29/05/2014 07:01,0.782682,37.157812,141,1179
st2010-3507,29/05/2014 08:01,0.782682,37.157812,141,1179
st2010-3507,29/05/2014 09:01,0.782682,37.157812,141,1179
st2010-3507,29/05/2014 10:01,0.775763,37.160573,178,1340
st2010-3507,29/05/2014 11:02,0.769277,37.163873,342,1340
st2010-3507,29/05/2014 12:00,0.766537,37.165853,295,1341
st2010-3507,29/05/2014 13:01,0.764267,37.165107,16,1340
st2010-3507,29/05/2014 14:01,0.764267,37.165107,16,1340
st2010-3507,29/05/2014 15:01,0.754858,37.160738,243,1340
st2010-3507,29/05/2014 16:00,0.75784,37.159777,323,1076
st2010-3507,29/05/2014 17:00,0.761175,37.159828,290,1091
st2010-3507,29/05/2014 18:00,0.767945,37.161385,10,1149
st2010-3507,29/05/2014 19:00,0.778673,37.150943,338,1129
st2010-3507,29/05/2014 20:00,0.788437,37.140915,0,1146
st2010-3507,29/05/2014 21:00,0.799467,37.138398,34,1152
st2010-3507,29/05/2014 22:00,0.808227,37.12926,195,1172
st2010-3507,29/05/2014 23:00,0.815547,37.125492,249,1122
st2010-3507,30/05/2014 00:00,0.801818,37.13568,150,1135
st2010-3507,30/05/2014 01:00,0.798453,37.138043,172,1158
st2010-3507,30/05/2014 02:00,0.784737,37.143227,0,1154
st2010-3507,30/05/2014 03:00,0.784438,37.143865,193,1135
st2010-3507,30/05/2014 04:00,0.783608,37.144418,223,1138
st2010-3507,30/05/2014 05:00,0.783605,37.144562,199,1137
st2010-3507,30/05/2014 06:00,0.781285,37.14544,0,1102
st2010-3507,30/05/2014 07:00,0.78032,37.149643,130,1106
st2010-3507,30/05/2014 08:00,0.782908,37.150445,140,1140
st2010-3507,30/05/2014 09:01,0.782908,37.150445,140,1140
st2010-3507,30/05/2014 10:01,0.775227,37.155652,181,1049
st2010-3507,30/05/2014 11:01,0.778528,37.158028,220,1049
st2010-3507,30/05/2014 12:00,0.777878,37.157385,51,1049
st2010-3507,30/05/2014 13:01,0.777697,37.161523,335,1049
st2010-3507,30/05/2014 14:00,0.777925,37.16195,341,1049
st2010-3507,30/05/2014 15:00,0.77785,37.161978,183,1126
st2010-3507,30/05/2014 16:00,0.77429,37.159492,264,1128
st2010-3507,30/05/2014 17:01,0.77429,37.159492,264,1128
st2010-3507,30/05/2014 18:00,0.75657,37.16274,181,1125
st2010-3507,30/05/2014 19:01,0.758988,37.164063,293,1107
st2010-3507,30/05/2014 20:00,0.763798,37.163222,212,1104
st2010-3507,30/05/2014 21:00,0.765678,37.166825,356,1139
st2010-3507,30/05/2014 22:00,0.765637,37.166872,130,1124
st2010-3507,30/05/2014 23:00,0.767588,37.166363,242,1135
st2010-3507,31/05/2014 00:00,0.783032,37.159105,341,1130
st2010-3507,31/05/2014 01:00,0.784307,37.156847,331,1127
st2010-3507,31/05/2014 02:00,0.784463,37.156723,311,1100
st2010-3507,31/05/2014 03:00,0.78497,37.156077,48,1024
st2010-3507,31/05/2014 04:00,0.784837,37.156833,251,1135
st2010-3507,31/05/2014 05:00,0.784813,37.15683,205,1135
st2010-3507,31/05/2014 06:00,0.782038,37.155567,228,1107
st2010-3507,31/05/2014 07:01,0.782038,37.155567,228,1107
st2010-3507,31/05/2014 08:01,0.782038,37.155567,228,1107
st2010-3507,31/05/2014 09:01,0.782038,37.155567,228,1107
st2010-3507,31/05/2014 10:00,0.768048,37.163565,359,1118
st2010-3507,31/05/2014 11:00,0.76673,37.163745,121,1026
st2010-3507,31/05/2014 12:00,0.767897,37.164547,197,1064
st2010-3507,31/05/2014 13:00,0.767238,37.164508,115,1026
st2010-3507,31/05/2014 14:01,0.758883,37.168137,102,1026
st2010-3507,31/05/2014 15:00,0.754937,37.16943,47,1027
st2010-3507,31/05/2014 16:01,0.753288,37.174267,163,1101
st2010-3507,31/05/2014 17:01,0.755912,37.173113,246,1117
st2010-3507,31/05/2014 18:00,0.75625,37.174795,105,1103
st2010-3507,31/05/2014 19:00,0.769728,37.166697,350,1106
